block_group_geoid,state_fips,population_2024,households_total,exposure_proxy_2024,vehicle_exposure_2024,burglary_premises_total,land_area_sq_mi,expected_count_total,crime_density_total,non_residential_flag,special_use_tract_flag,suppression_reasons,suppression_modes,n_offenses_published,n_neighbours,n_neighbours_coloured,neighbour_median_index,neighbour_max_index
360810607011,36,0,0,141.0,2.98966118699184,0.0,0.275286591952733,4.436311901841354,16.115248731776497,True,False,zero_or_structural_denominator,non_residential,0,13.0,12.0,90.67911902674021,284.63553562746023
360810613021,36,0,0,129.0,34.00739600203218,22.594819661916112,0.1880444926057981,4.107652098485023,21.84404361735808,True,False,,non_residential,0,7.0,6.0,117.13628127299252,227.02990955429465
360810624001,36,0,0,99.0,7.100445319105621,0.0,0.19772484592603015,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,10.0,10.0,83.46701076026957,105.6654124084445
360810641021,36,0,0,606.0,30.644027166666362,0.0,0.8592224772800212,49.1906939073432,57.250241012156295,True,False,zero_or_structural_denominator,non_residential,0,26.0,24.0,90.55734722124966,343.8469986302789
360810654021,36,0,0,43.0,0.74741529674796,0.0,0.09751010015254472,3.7562189940582993,38.521332540752944,True,False,zero_or_structural_denominator,non_residential,0,8.0,8.0,115.42668896928156,148.0534891916128
360810655011,36,0,0,188.0,24.66470479268268,45.189639323832225,0.3135477714606188,45.33316645049399,144.58137029427996,True,False,,non_residential,0,12.0,12.0,110.75035765548193,269.1711120683432
360810663021,36,0,0,107.0,1.12112294512194,0.0,0.09453479691843064,3.7960538546768285,40.15509609601482,True,False,zero_or_structural_denominator,non_residential,0,6.0,6.0,70.67353716280603,124.64336875000137
360810664041,36,0,0,2177.0,864.7594983373898,111.52254450360292,0.36779666915150433,4.2142391431659085,11.458067722277175,True,False,,non_residential,0,6.0,5.0,97.27818504361834,167.48661692359633
360810716001,36,0,0,35461.0,11013.538105229565,4628.71615209921,7.073046756187619,82.41409462074752,11.651852088868251,True,False,,non_residential,0,14.0,9.0,97.27818504361834,167.48661692359633
360810793001,36,0,0,97.0,2.24224589024388,0.0,0.3374803137609771,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,8.0,7.0,104.69503434164814,260.1669669022423
360810797013,36,0,0,244.0,12.33235239634134,22.594819661916112,0.005603114525494868,8.430002216733715,1504.5207765031673,True,False,,non_residential,0,3.0,3.0,83.3410255338017,120.23278113228032
360810797023,36,0,0,185.0,26.1595353861786,0.0,0.06121031961030895,14.441000956229576,235.92428610350606,True,False,zero_or_structural_denominator,non_residential,0,8.0,6.0,131.89255781931035,183.45947644277624
360810837004,36,0,0,164.0,0.0,0.0,0.06598061177971971,24.058533036458613,364.63034196741745,True,False,zero_or_structural_denominator,non_residential,0,8.0,7.0,83.3410255338017,174.0327712176194
360810884000,36,0,0,70.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,5.0,88.38010907335493,130.02012135358274
360810892021,36,0,0,32.0,0.0,0.0,0.4241756924513449,2.3540269682597494,5.5496507936502475,True,False,zero_or_structural_denominator,non_residential,0,11.0,6.0,98.24225920638031,826.3316039409472
360810907000,36,0,0,55.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,3.0,281.65615549989576,339.0905381227658
360810916020,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,0.0,,
360810916021,36,16,5,30.0,0.0,27.594819661916112,0.49328334561350556,0.4708381975751998,0.9544984677915888,True,False,zero_or_structural_denominator,non_residential,0,7.0,1.0,96.2419642936005,96.2419642936005
360810916030,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,3.0,51.68781607504739,96.2419642936005
360810916031,36,0,0,8.0,0.0,0.0,0.04679480941709806,0.1468419735606165,3.1379970426156465,True,False,zero_or_structural_denominator,non_residential,0,4.0,1.0,51.68781607504739,51.68781607504739
360810916033,36,0,0,0.0,0.0,0.0,0.08794673578636622,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,5.0,2.0,68.30230680319718,96.2419642936005
360810916040,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,0.0,,
360810916041,36,0,0,419.0,9.71639885772348,22.594819661916112,0.9603824011377412,0.6188543140300694,0.644383230364205,True,False,,non_residential,0,8.0,3.0,40.64510515152888,51.68781607504739
360810918000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,13.0,3.0,96.2419642936005,141.49569269871233
360810918001,36,8,4,35.0,7.7370764837398,94.37927864766445,0.43492207383145093,1.4421912052301211,3.315976106995723,True,False,,non_residential,0,9.0,4.0,115.93430481201025,141.49569269871233
360810919000,36,0,0,4.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,5.0,84.15115345207039,281.65615549989576
360810922000,36,0,0,3.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,9.0,4.0,57.59984542256325,141.49569269871233
360810928000,36,0,0,1.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,13.0,7.0,60.54816019254537,141.49569269871233
360810929000,36,0,0,21.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,13.0,4.0,84.18614103189898,99.69246084636458
360810934010,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,4.0,70.29229174331998,267.1681031969954
360810934020,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,5.0,84.44613067943382,267.1681031969954
360810938000,36,0,0,38.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,12.0,6.0,109.12258191402901,267.1681031969954
360810939000,36,0,0,25.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,2.0,85.66709054081453,99.69246084636458
360810942010,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,2.0,179.5851639201348,267.1681031969954
360810942020,36,0,0,19.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,205.861377728097,307.3068214390381
360810942030,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,177.44911053426097,246.86258015050447
360810945000,36,0,0,10.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,3.0,96.71085066811214,124.09429500362177
360810954000,36,0,0,5.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,6.0,189.43663139185645,246.86258015050447
360810964000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,246.86258015050447,289.27896911983595
360810972020,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,250.6094315411005,289.27896911983595
360810972070,36,0,0,6.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,4.0,203.6772376667568,250.6094315411005
360810972071,36,0,0,181.0,0.0,0.0,0.32124162917489224,26.729601706100198,83.20715398796558,True,False,zero_or_structural_denominator,non_residential,0,5.0,4.0,159.84851709646261,232.27902503804094
360810973000,36,0,0,9.0,0.0,0.0,0.0,0.1468419735606165,,True,False,zero_or_structural_denominator,non_residential,0,7.0,3.0,102.27866886482353,124.09429500362177
360810981000,36,0,0,10.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,3.0,102.27866886482353,130.42596269205626
360810987000,36,0,0,20.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,3.0,102.27866886482353,130.42596269205626
360810991000,36,0,0,21.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,92.29172908598703,147.06816059126652
360810992000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,250.6094315411005,289.27896911983595
360810997050,36,0,0,13.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,14.0,7.0,55.848275966731045,155.33142900920149
360810998020,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,146.29050094474854,250.6094315411005
360810999001,36,0,0,592.0,246.64704792682682,1.2966601382044256,0.25034207589470364,3.055008438012568,12.203335883886874,True,False,,non_residential,0,4.0,3.0,54.157495479917806,83.40676876623856
360811008010,36,0,0,1.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,4.0,83.44053980005003,116.66121438941578
360811008040,36,0,0,1.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,4.0,176.5951552455564,250.6094315411005
360811010020,36,0,0,23.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,3.0,89.21313117634521,159.51733001518514
360811010040,36,0,0,3.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,124.36523059576518,203.3678707131519
360811010044,36,0,0,38.0,1.12112294512194,22.594819661916112,0.04755272795441521,17.15446747077685,360.746232839079,True,False,,non_residential,0,6.0,4.0,112.19604801369445,159.51733001518514
360811072020,36,0,0,209.0,0.0,22.594819661916112,0.0,0.13458336476249083,,True,False,zero_or_structural_denominator,non_residential,0,17.0,3.0,104.76265019663356,148.87165496110867
360811072021,36,0,0,339.0,196.5702230447135,45.189639323832225,2.588880610729908,4.900537210996007,1.8929174217942601,True,False,,non_residential,0,7.0,2.0,81.90536874775111,104.76265019663356
360811093000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,133.57952147302728,155.33142900920149
360811113000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,69.18602368141558,133.57952147302728
360811207021,36,0,0,47.0,7.100445319105621,0.0,0.12073067007245837,1.7746340484986722,14.699115373364517,True,False,zero_or_structural_denominator,non_residential,0,7.0,7.0,103.11194724287377,146.00167573847406
360811211001,36,0,0,165.0,5.231907077235721,0.0,0.3782720068162784,8.09470249953917,21.399158155180796,True,False,zero_or_structural_denominator,non_residential,0,10.0,10.0,112.94292889315227,174.0327712176194
360811283001,36,0,0,306.0,153.96755113007976,3.190026531375082,0.7613664295933776,18.043648949278765,23.699034062895738,True,False,,non_residential,0,21.0,20.0,132.61198378435438,321.446168988165
360811347023,36,10,0,4121.0,147.24081345934812,0.0,0.05500411351309254,2.445966982414321,44.46880108034304,True,False,zero_or_structural_denominator,non_residential,0,7.0,6.0,122.03669056090627,212.5551727663323
360811385021,36,94,0,348.0,42.976379563007704,0.0,0.9091983823817632,18.1822919616855,19.998156963340197,True,False,zero_or_structural_denominator,non_residential,0,22.0,21.0,70.89519780910092,133.57952147302728
360811483000,36,0,0,3.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,5.0,71.0559429765578,122.5738824124077
360819901000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,20.0,1.0,89.21313117634521,89.21313117634521
360850003000,36,0,0,24.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,9.0,5.0,220.43971551854312,404.5291169101179
360850006000,36,0,0,3.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,10.0,3.0,123.65910097034387,328.99897408175053
360850007000,36,0,0,3.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,5.0,216.8259346494884,404.5291169101179
360850018000,36,0,0,5.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,9.0,2.0,79.65155532104006,123.65910097034387
360850021000,36,0,0,27.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,9.0,3.0,328.99897408175053,351.7146006424985
360850059021,36,0,0,263.0,251.35152586670768,1.7206771737177746,0.17378612599113438,20.449133842734856,117.66839111068083,True,False,,non_residential,0,5.0,5.0,75.51695233854325,89.53680187451225
360850070020,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,0.0,,
360850070024,36,0,0,148.0,0.0,67.78445898574833,0.10707346451872322,4.607433637847613,43.03058333413637,True,False,zero_or_structural_denominator,non_residential,0,8.0,3.0,70.0702319996164,95.76003548384077
360850074000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,1.0,35.64400967173624,35.64400967173624
360850074003,36,0,0,31.0,0.0,22.594819661916112,0.04395078091690545,3.0236685682094873,68.79669724017232,True,False,zero_or_structural_denominator,non_residential,0,7.0,3.0,35.64400967173624,95.76003548384077
360850081000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,4.0,112.1423191372015,216.8259346494884
360850097010,36,0,0,3.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,5.0,75.75291941506721,151.06640566574276
360850097020,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,4.0,71.7645063327779,151.06640566574276
360850112010,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,0.0,,
360850112014,36,0,0,50.0,0.0,0.0,0.08002469169636459,0.293683947121233,3.6699166331755415,True,False,zero_or_structural_denominator,non_residential,0,9.0,4.0,79.37980109286067,109.60757760882925
360850112040,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,1.0,34.49633959015665,34.49633959015665
360850112042,36,0,0,72.0,44.35615162353665,0.0,0.07319415840870405,3.348795897471411,45.75222900675064,True,False,zero_or_structural_denominator,non_residential,0,6.0,3.0,88.68937018610495,109.60757760882925
360850128040,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,1.0,34.49633959015665,34.49633959015665
360850128043,36,0,0,45.0,1.848172984314027,0.0,0.06481072223918434,1.451161994986033,22.390770305421245,True,False,zero_or_structural_denominator,non_residential,0,7.0,3.0,50.22821276625185,65.10841567146403
360850128050,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,1.0,139.1838558499727,139.1838558499727
360850128053,36,0,0,140.0,0.0,0.0,0.0256333223089584,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,3.0,2.0,124.31492983364859,139.1838558499727
360850128060,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,1.0,139.1838558499727,139.1838558499727
360850128064,36,0,0,10.0,0.0,0.0,0.0760930134154168,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,7.0,3.0,65.10841567146403,139.1838558499727
360850154000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,6.0,2.0,101.73455180664774,139.1838558499727
360850154001,36,0,0,36.0,0.0,0.0,0.8574216968123456,2.579206140424139,3.008095258159325,True,False,zero_or_structural_denominator,non_residential,0,10.0,7.0,62.028665888341614,139.1838558499727
360850156030,36,0,0,80.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,4.0,59.42892634548117,67.24378300345207
360850176000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,4.0,52.46521210136335,60.09240734313546
360850198000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,5.0,38.57941426010512,60.09240734313546
360850207010,36,0,0,2.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,7.0,5.0,133.38136918050697,216.55946447636774
360850207020,36,0,0,28.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,9.0,84.25549117788174,270.88638567254634
360850223000,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,9.0,6.0,127.82482297801847,176.34938137276245
360850223003,36,0,0,0.0,0.0,0.0,0.030332571681188143,0.0,0.0,True,False,zero_or_structural_denominator,non_residential,0,4.0,2.0,93.32132862397563,98.85222032428261
360850226020,36,0,0,2.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,4.0,80.25025306263936,192.66234644224576
360850226023,36,0,0,1541.0,554.451895294208,74.57598810148778,0.43272824136632815,21.886573436438233,50.57810270790727,True,False,,non_residential,0,7.0,4.0,78.15852612744263,192.66234644224576
360850228010,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,5.0,0.0,,
360850228012,36,0,0,393.0,2.464230645752036,1.2760106125500328,1.0084656334580626,4.0310904759807915,3.9972512123770114,True,False,,non_residential,0,7.0,2.0,60.80364316643652,74.39320743155298
360850228021,36,0,0,500.0,261.20844844971583,22.594819661916112,2.126534858880105,204.57586856173288,96.20151191383171,True,False,,non_residential,0,18.0,16.0,57.25069923121359,247.24680203560138
360850244010,36,0,0,0.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,6.0,62.2622181297352,106.87990772205728
360850244020,36,0,0,14.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,8.0,5.0,38.57941426010512,69.61530566875439
360850248000,36,0,0,20.0,0.0,0.0,0.0,0.0,,True,False,zero_or_structural_denominator,non_residential,0,11.0,9.0,63.67740568223544,192.66234644224576
