ori9,state_abbr,agency_name_std,agency_type_norm,population_latest_nibrs,offense,preferred_source,preferred_count,preferred_months_reported,srs_months,nibrs_months,reported_count_srs,reported_count_nibrs,reporting_regime,usable_as_observed,current_row_is_true_partial,agency_year_lane_mixed
VA046SP00,VA,SP ISLE OF WIGHT COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA046SP00,VA,SP ISLE OF WIGHT COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA046SP00,VA,SP ISLE OF WIGHT COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,3.0,12.0,7.0,12.0,3.0,3.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,1.0,12.0,7.0,12.0,1.0,1.0,true_partial,True,False,False
VA047SP00,VA,SP JAMES CITY COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,3.0,12.0,0.0,0.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,3.0,12.0,0.0,0.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,1.0,12.0,3.0,12.0,1.0,1.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,3.0,12.0,0.0,0.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,3.0,12.0,0.0,0.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,3.0,12.0,0.0,0.0,true_partial,True,False,False
VA048SP00,VA,SP KING AND QUEEN CNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,3.0,12.0,0.0,0.0,true_partial,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,aggravated_assault,cius_publication_annual,5.0,12.0,10.0,12.0,5.0,5.0,annual_only_but_usable,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,burglary,cius_publication_annual,1.0,12.0,10.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,larceny,cius_publication_annual,29.0,12.0,10.0,12.0,29.0,29.0,annual_only_but_usable,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,motor_vehicle_theft,cius_publication_annual,2.0,12.0,10.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,murder,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,rape,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0510100,VA,KILMARNOCK,local_police,1444.0,robbery,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,2.0,12.0,2.0,12.0,2.0,2.0,true_partial,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA051SP00,VA,SP LANCASTER COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,aggravated_assault,cius_publication_annual,0.0,12.0,4.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,burglary,cius_publication_annual,0.0,12.0,4.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,larceny,cius_publication_annual,2.0,12.0,4.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,4.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,murder,cius_publication_annual,0.0,12.0,4.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,rape,cius_publication_annual,0.0,12.0,4.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520100,VA,JONESVILLE,local_police,938.0,robbery,cius_publication_annual,0.0,12.0,4.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,aggravated_assault,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,burglary,cius_publication_annual,1.0,12.0,11.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,larceny,cius_publication_annual,19.0,12.0,11.0,12.0,19.0,19.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,murder,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,rape,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0520200,VA,PENNINGTON GAP,local_police,1732.0,robbery,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,3.0,12.0,5.0,12.0,3.0,3.0,true_partial,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,4.0,12.0,5.0,12.0,4.0,4.0,true_partial,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA052SP00,VA,SP LEE COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,10.0,7.0,10.0,0.0,0.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,burglary,nibrs_srs_equivalent_annual,2.0,10.0,7.0,10.0,2.0,2.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,larceny,nibrs_srs_equivalent_annual,2.0,10.0,7.0,10.0,2.0,2.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,10.0,7.0,10.0,0.0,0.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,murder,nibrs_srs_equivalent_annual,0.0,10.0,7.0,10.0,0.0,0.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,rape,nibrs_srs_equivalent_annual,0.0,10.0,7.0,10.0,0.0,0.0,true_partial,True,False,False
VA0530200,VA,MIDDLEBURG,local_police,879.0,robbery,nibrs_srs_equivalent_annual,0.0,10.0,7.0,10.0,0.0,0.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,3.0,12.0,7.0,12.0,3.0,3.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,3.0,12.0,7.0,12.0,3.0,3.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA053SP00,VA,SP LOUDOUN COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,7.0,12.0,0.0,0.0,true_partial,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,aggravated_assault,cius_publication_annual,2.0,12.0,11.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,burglary,cius_publication_annual,3.0,12.0,11.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,larceny,cius_publication_annual,34.0,12.0,11.0,12.0,34.0,34.0,annual_only_but_usable,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,motor_vehicle_theft,cius_publication_annual,2.0,12.0,11.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,murder,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,rape,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0540100,VA,LOUISA,local_police,2205.0,robbery,cius_publication_annual,0.0,12.0,11.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,1.0,12.0,0.0,0.0,true_partial,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,1.0,12.0,0.0,0.0,true_partial,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,1.0,12.0,1.0,12.0,1.0,1.0,true_partial,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,1.0,12.0,0.0,0.0,true_partial,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,1.0,12.0,0.0,0.0,true_partial,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,1.0,12.0,0.0,0.0,true_partial,True,False,False
VA054SP00,VA,SP LOUISA COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,1.0,12.0,0.0,0.0,true_partial,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,aggravated_assault,cius_publication_annual,2.0,12.0,9.0,12.0,2.0,2.0,annual_only_but_usable,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,burglary,cius_publication_annual,0.0,12.0,9.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,larceny,cius_publication_annual,6.0,12.0,9.0,12.0,6.0,6.0,annual_only_but_usable,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,motor_vehicle_theft,cius_publication_annual,1.0,12.0,9.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,murder,cius_publication_annual,0.0,12.0,9.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,rape,cius_publication_annual,1.0,12.0,9.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
VA0550100,VA,KENBRIDGE,local_police,1198.0,robbery,cius_publication_annual,0.0,12.0,9.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,aggravated_assault,cius_publication_annual,5.0,12.0,10.0,12.0,5.0,5.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,burglary,cius_publication_annual,4.0,12.0,10.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,larceny,cius_publication_annual,10.0,12.0,10.0,12.0,10.0,10.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,murder,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,rape,cius_publication_annual,1.0,12.0,10.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
VA0550300,VA,VICTORIA,local_police,1753.0,robbery,cius_publication_annual,0.0,12.0,10.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,1.0,12.0,8.0,12.0,1.0,1.0,true_partial,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,1.0,12.0,8.0,12.0,1.0,1.0,true_partial,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,3.0,12.0,8.0,12.0,3.0,3.0,true_partial,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,8.0,12.0,0.0,0.0,true_partial,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,1.0,12.0,8.0,12.0,1.0,1.0,true_partial,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,8.0,12.0,0.0,0.0,true_partial,True,False,False
VA055SP00,VA,SP LUNENBURG COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,8.0,12.0,0.0,0.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,1.0,12.0,2.0,12.0,1.0,1.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA056SP00,VA,SP MADISON COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,2.0,12.0,0.0,0.0,true_partial,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,aggravated_assault,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,burglary,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,larceny,cius_publication_annual,4.0,12.0,7.0,12.0,4.0,4.0,annual_only_but_usable,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,motor_vehicle_theft,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,murder,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,rape,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0580300,VA,CLARKSVILLE,local_police,1303.0,robbery,cius_publication_annual,0.0,12.0,7.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,4.0,12.0,6.0,12.0,4.0,4.0,true_partial,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,4.0,12.0,6.0,12.0,4.0,4.0,true_partial,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA058SP00,VA,SP MECKLENBURG COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,1.0,12.0,6.0,12.0,1.0,1.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,5.0,12.0,6.0,12.0,5.0,5.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,1.0,12.0,6.0,12.0,1.0,1.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA060SP00,VA,SP MONTGOMERY COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,1.0,12.0,6.0,12.0,1.0,1.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,1.0,12.0,6.0,12.0,1.0,1.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA062SP00,VA,SP NELSON COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,6.0,12.0,0.0,0.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,aggravated_assault,nibrs_srs_equivalent_annual,1.0,12.0,5.0,12.0,1.0,1.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,burglary,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,larceny,nibrs_srs_equivalent_annual,1.0,12.0,5.0,12.0,1.0,1.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,motor_vehicle_theft,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,murder,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,rape,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA063SP00,VA,SP NEW KENT COUNTY,state_law_enforcement,0.0,robbery,nibrs_srs_equivalent_annual,0.0,12.0,5.0,12.0,0.0,0.0,true_partial,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,aggravated_assault,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,burglary,cius_publication_annual,3.0,12.0,6.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,larceny,cius_publication_annual,3.0,12.0,6.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,motor_vehicle_theft,cius_publication_annual,3.0,12.0,6.0,12.0,3.0,3.0,annual_only_but_usable,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,murder,cius_publication_annual,1.0,12.0,6.0,12.0,1.0,1.0,annual_only_but_usable,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,rape,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
VA0650100,VA,CAPE CHARLES,local_police,1295.0,robbery,cius_publication_annual,0.0,12.0,6.0,12.0,0.0,0.0,annual_only_but_usable,True,False,False
