ori9,state_fips,state_abbr,offense,reported_count_cius,observation_weight_cius,mean_months_reported_cius,conversion_status_cius,cius_reference_flag_cius,reported_count_local_publication,observation_weight_local_publication,mean_months_reported_local_publication,conversion_status_local_publication,reported_count_state_publication,observation_weight_state_publication,mean_months_reported_state_publication,conversion_status_state_publication,reported_count_srs,observation_weight_srs,mean_months_reported_srs,conversion_status_srs,cius_reference_flag_summary,reported_count_nibrs,observation_weight_nibrs,mean_months_reported_nibrs,reporting_regime,preferred_source_by_regime,srs_months_reported,nibrs_months_reported,srs_observation_weight,nibrs_observation_weight,source_override_applied,published_nibrs_official_count,published_nibrs_agency_type,preferred_source,preferred_count,preferred_observation_weight,preferred_months_reported,preferred_source_lane,preferred_reporting_mode,preferred_conversion_status,preferred_source_family,preferred_source_origin,preferred_raw_data_source,preferred_state_exception_flag,preferred_cius_reference_flag,usable_as_observed,current_row_is_true_partial,year,months,agency_name_std,agency_type_norm,population_latest_nibrs,county_fips,place_fips,county_fips_source,zero_count
PA0202300,42,PA,rape,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ALLEGHENY COLLEGE,unknown,,,,,True
PA0202300,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,ALLEGHENY COLLEGE,unknown,,,,,True
PA0212300,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR COLONEL DENNING,unknown,0.0,041,,fbi_cde_agency_roster,True
PA0212300,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR COLONEL DENNING,unknown,0.0,041,,fbi_cde_agency_roster,True
PA0212300,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR COLONEL DENNING,unknown,0.0,041,,fbi_cde_agency_roster,True
PA0212300,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR COLONEL DENNING,unknown,0.0,041,,fbi_cde_agency_roster,True
PA0212300,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR COLONEL DENNING,unknown,0.0,041,,fbi_cde_agency_roster,True
PA0212300,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,1.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,1.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,1.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,1.0,SPR COLONEL DENNING,unknown,0.0,041,,fbi_cde_agency_roster,True
PA0212500,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,True
PA0212500,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,True
PA0212500,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,True
PA0212500,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,True
PA0212500,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,True
PA0212500,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,SPR PINE GROVE FURNACE,special_jurisdiction,0.0,041,99041,srs_agency_header,True
PA0220400,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,0.0,0.8,10.0,true_partial,srs_return_a_annual,11.0,10.0,0.8,0.8,False,,,nibrs_srs_equivalent_annual,0.0,0.8,10.0,reported_nibrs_rollup,annual_srs_equivalent_rollup,srs_rules_rollup_from_nibrs,nibrs_rollup_annual,nibrs_rollup,kaplan_fbi_nibrs_master_segments,False,False,True,False,2024,10.0,LOWER PAXTON TOWNSHIP,local_police,55204.0,043,45056,srs_agency_header,True
PA0222600,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,COUNTY DET DAUPHIN CNTY,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0222600,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,COUNTY DET DAUPHIN CNTY,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0222600,42,PA,rape,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,COUNTY DET DAUPHIN CNTY,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0222600,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,11.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,11.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,11.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,11.0,COUNTY DET DAUPHIN CNTY,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0222800,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,PA ST UNIV HARRISBURG,special_jurisdiction,0.0,043,49128,srs_agency_header,True
PA0222800,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,8.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,8.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,8.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,8.0,PA ST UNIV HARRISBURG,special_jurisdiction,0.0,043,49128,srs_agency_header,True
PA0223200,42,PA,burglary,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARRISBURG INT AIRPORT,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0223200,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARRISBURG INT AIRPORT,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0223200,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARRISBURG INT AIRPORT,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0223200,42,PA,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARRISBURG INT AIRPORT,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0223200,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,HARRISBURG INT AIRPORT,special_jurisdiction,0.0,043,99043,srs_agency_header,True
PA0223400,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,PA FISH BOAT COMMISSIO,special_jurisdiction,0.0,043,32800,srs_agency_header,True
PA0223400,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,PA FISH BOAT COMMISSIO,special_jurisdiction,0.0,043,32800,srs_agency_header,True
PA0223400,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,PA FISH BOAT COMMISSIO,special_jurisdiction,0.0,043,32800,srs_agency_header,True
PA0223400,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,PA FISH BOAT COMMISSIO,special_jurisdiction,0.0,043,32800,srs_agency_header,True
PA0223400,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,3.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,3.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,3.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,3.0,PA FISH BOAT COMMISSIO,special_jurisdiction,0.0,043,32800,srs_agency_header,True
PA0230700,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,COLWYN,local_police,2551.0,045,15432,srs_agency_header,True
PA0230700,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,COLWYN,local_police,2551.0,045,15432,srs_agency_header,True
PA0230700,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,COLWYN,local_police,2551.0,045,15432,srs_agency_header,True
PA0230700,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,4.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,4.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,4.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,4.0,COLWYN,local_police,2551.0,045,15432,srs_agency_header,True
PA0233800,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,UPPER PROVIDENCE TOWNSHI,local_police,10762.0,045,79248,srs_agency_header,True
PA0233800,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,UPPER PROVIDENCE TOWNSHI,local_police,10762.0,045,79248,srs_agency_header,True
PA0234400,42,PA,burglary,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,DELAWARE COUNTY PARK,special_jurisdiction,0.0,045,99045,srs_agency_header,True
PA0234400,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,DELAWARE COUNTY PARK,special_jurisdiction,0.0,045,99045,srs_agency_header,True
PA0234400,42,PA,murder,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,DELAWARE COUNTY PARK,special_jurisdiction,0.0,045,99045,srs_agency_header,True
PA0234400,42,PA,rape,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,DELAWARE COUNTY PARK,special_jurisdiction,0.0,045,99045,srs_agency_header,True
PA0234400,42,PA,robbery,,,,,,,,,,,,,,0.0,0.8,10.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,10.0,,0.8,,False,,,srs_return_a_annual,0.0,0.8,10.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,10.0,DELAWARE COUNTY PARK,special_jurisdiction,0.0,045,99045,srs_agency_header,True
PA0234800,42,PA,burglary,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,6.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,6.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,6.0,DELAWARE CNTY DA CID,special_jurisdiction,0.0,045,48480,srs_agency_header,True
PA0234800,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,6.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,6.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,6.0,DELAWARE CNTY DA CID,special_jurisdiction,0.0,045,48480,srs_agency_header,True
PA0234800,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,6.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,6.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,6.0,DELAWARE CNTY DA CID,special_jurisdiction,0.0,045,48480,srs_agency_header,True
PA0234800,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,6.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,6.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,6.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,6.0,DELAWARE CNTY DA CID,special_jurisdiction,0.0,045,48480,srs_agency_header,True
PA0235300,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,True
PA0235300,42,PA,burglary,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,True
PA0235300,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,True
PA0235300,42,PA,murder,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,True
PA0235300,42,PA,rape,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,True
PA0235300,42,PA,robbery,,,,,,,,,,,,,,0.0,0.25,2.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,2.0,,0.25,,False,,,srs_return_a_annual,0.0,0.25,2.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,2.0,SPR RIDLEY CREEK,unknown,0.0,045,,fbi_cde_agency_roster,True
PA0235500,42,PA,aggravated_assault,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,PA ST UNIV BRANDYWINE,special_jurisdiction,0.0,045,,fbi_cde_agency_roster,True
PA0235500,42,PA,motor_vehicle_theft,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,PA ST UNIV BRANDYWINE,special_jurisdiction,0.0,045,,fbi_cde_agency_roster,True
PA0235500,42,PA,murder,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,PA ST UNIV BRANDYWINE,special_jurisdiction,0.0,045,,fbi_cde_agency_roster,True
PA0235500,42,PA,robbery,,,,,,,,,,,,,,0.0,0.5,9.0,as_released_return_a,False,,,,true_partial,srs_return_a_annual,9.0,,0.5,,False,,,srs_return_a_annual,0.0,0.5,9.0,reported_srs_summary,annual_summary,as_released_return_a,summary_annual,srs,kaplan_openicpsr_srs_return_a,False,False,False,False,2024,9.0,PA ST UNIV BRANDYWINE,special_jurisdiction,0.0,045,,fbi_cde_agency_roster,True
